date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-12-30,16600.0,16664.0,16462.49,16530.35,16602.585938,15929162910,15929162910,-69.65,-0.41958,16558.45,"December 30, 22",-0.0041958
2022-12-29,16628.9,16683.9,16325.2,16600.1,16642.341797,14472237479,14472237479,-28.8,-0.17319,16524.66,"December 29, 22",-0.0017319
2022-12-28,16541.6,16675.0,16479.5,16628.8,16552.572266,17005713920,17005713920,87.2,0.52716,16587.35,"December 28, 22",0.0052716
2022-12-27,16698.0,16797.0,16444.0,16539.66,16717.173828,15748580239,15748580239,-158.34,-0.94826,16611.28,"December 27, 22",-0.0094826
2022-12-26,16914.5,16987.0,16585.97,16698.39,16919.804688,11886957804,11886957804,-216.11,-1.28,16767.18,"December 26, 22",-0.0128
2022-12-25,16824.9,16963.0,16787.97,16917.96,16841.986328,11656379938,11656379938,93.06,0.55311,16849.67,"December 25, 22",0.0055311
2022-12-24,16836.7,16874.0,16720.89,16829.02,16847.755859,9744636213,9744636213,-7.68,-0.04561464,16806.85,"December 24, 22",-0.0004561464
2022-12-23,16777.91,16891.0,16775.88,16837.12,16796.953125,15329265213,15329265213,59.21,0.3529,16830.17,"December 23, 22",0.003529
2022-12-22,16815.28,16966.0,16719.57,16777.21,16830.341797,16441573050,16441573050,-38.07,-0.2264,16822.74,"December 22, 22",-0.002264
2022-12-21,16825.18,16873.0,16560.84,16815.5,16817.535156,14882945045,14882945045,-9.68,-0.05753282,16742.48,"December 21, 22",-0.0005753282
2022-12-20,16896.17,16934.0,16725.78,16826.56,16906.304688,22722096615,22722096615,-69.61,-0.41199,16822.43,"December 20, 22",-0.0041199
2022-12-19,16441.4,17067.8,16398.22,16897.65,16439.679688,17221074814,17221074814,456.25,2.78,16801.88,"December 19, 22",0.0278
2022-12-18,16742.33,16825.0,16260.2,16440.26,16757.976563,10924354698,10924354698,-302.07,-1.8,16620.66,"December 18, 22",-0.018
2022-12-17,16782.23,16875.0,16663.76,16755.0,16795.091797,14463581825,14463581825,-27.23,-0.16225,16744.58,"December 17, 22",-0.0016225
2022-12-16,16634.29,16811.0,16576.6,16781.66,16647.484375,24031608960,24031608960,147.37,0.88594,16698.97,"December 16, 22",0.0088594
2022-12-15,17359.16,17544.0,16529.53,16632.64,17364.865234,20964448341,20964448341,-726.52,-4.19,16972.64,"December 15, 22",-0.0419
2022-12-14,17805.36,17867.0,17261.4,17359.15,17815.650391,25534481470,25534481470,-446.21,-2.51,17532.43,"December 14, 22",-0.0251
2022-12-13,17772.98,18391.0,17657.4,17804.98,17781.318359,26634741631,26634741631,32.0,0.18005,17944.23,"December 13, 22",0.0018005
2022-12-12,17212.9,18070.0,17089.17,17773.18,17206.4375,19617581341,19617581341,560.28,3.26,17595.38,"December 12, 22",0.0326
2022-12-11,17088.2,17263.0,16875.83,17211.66,17104.193359,14122486832,14122486832,123.46,0.72249,17014.54,"December 11, 22",0.0072249
2022-12-10,17128.1,17503.0,17070.4,17085.21,17128.724609,12706781969,12706781969,-42.89,-0.25041,17165.69,"December 10, 22",-0.0025041
2022-12-09,17131.3,17240.0,17093.42,17128.1,17133.152344,20328426366,20328426366,-3.2,-0.01867926,17160.75,"December 09, 22",-0.0001867926
2022-12-08,17226.03,17366.2,17053.0,17130.59,17233.474609,20496603770,20496603770,-95.44,-0.55405,17181.24,"December 08, 22",-0.0055405
2022-12-07,16838.14,17323.0,16735.9,17226.02,16848.126953,19675404389,19675404389,387.88,2.3,17001.18,"December 07, 22",0.023
2022-12-06,17095.0,17156.0,16679.52,16840.0,17089.503906,19889922369,19889922369,-255.0,-1.49,16857.52,"December 06, 22",-0.0149
2022-12-05,16966.05,17111.35,16904.04,17089.05,16974.826172,22209086834,22209086834,123.0,0.72498,16995.82,"December 05, 22",0.0072498
2022-12-04,17109.56,17440.0,16865.22,16966.05,17130.486328,16824520830,16824520830,-143.51,-0.83877,17158.28,"December 04, 22",-0.0083877
2022-12-03,16889.17,17210.0,16882.86,17108.9,16908.236328,16217776704,16217776704,219.73,1.3,17039.7,"December 03, 22",0.013
2022-12-02,17091.0,17171.7,16863.58,16888.53,17088.660156,19539705127,19539705127,-202.47,-1.18,16971.59,"December 02, 22",-0.0118
2022-12-01,16980.07,17108.25,16784.2,17094.25,16967.132813,22895392882,22895392882,114.18,0.67244,16961.39,"December 01, 22",0.0067244
2022-11-30,17181.0,17335.0,16855.0,16980.08,17168.566406,29523576583,29523576583,-200.92,-1.17,17050.8,"November 30, 22",-0.0117
2022-11-29,16437.94,17297.0,16420.2,17167.32,16444.982422,23581685468,23581685468,729.38,4.44,16915.76,"November 29, 22",0.0444
2022-11-28,16206.23,16545.0,16092.53,16438.0,16217.322266,27743025156,27743025156,231.77,1.43,16398.25,"November 28, 22",0.0143
2022-11-27,16420.2,16487.0,15992.64,16206.3,16444.626953,20443898509,20443898509,-213.9,-1.3,16198.88,"November 27, 22",-0.013
2022-11-26,16450.32,16603.0,16395.0,16419.88,16464.28125,18000008764,18000008764,-30.44,-0.18504,16519.05,"November 26, 22",-0.0018504
2022-11-25,16510.9,16697.0,16376.1,16449.67,16521.841797,18678255976,18678255976,-61.23,-0.37085,16553.42,"November 25, 22",-0.0037085
2022-11-24,16587.61,16617.0,16333.0,16510.9,16604.464844,26129037414,26129037414,-76.71,-0.46245,16481.97,"November 24, 22",-0.0046245
2022-11-23,16585.83,16804.0,16450.62,16587.6,16610.707031,32958875628,32958875628,1.77,0.01067176,16602.75,"November 23, 22",0.0001067176
2022-11-22,16219.0,16700.0,16142.99,16587.0,16189.769531,30726828760,30726828760,368.0,2.27,16463.66,"November 22, 22",0.0227
2022-11-21,15766.0,16294.5,15582.7,16199.71,15787.28418,37429485518,37429485518,433.71,2.75,15982.08,"November 21, 22",0.0275
2022-11-20,16252.43,16305.0,15460.0,15759.72,16291.832031,21313378652,21313378652,-492.71,-3.03,15949.46,"November 20, 22",-0.0303
2022-11-19,16680.7,16742.0,16154.65,16252.53,16711.546875,16106223492,16106223492,-428.17,-2.57,16465.14,"November 19, 22",-0.0257
2022-11-18,16678.78,16811.0,16534.83,16683.02,16697.777344,26862218609,26862218609,4.24,0.02542152,16637.32,"November 18, 22",0.0002542152
2022-11-17,16681.06,16984.08,16526.28,16680.59,16687.517578,27868914022,27868914022,-0.47,-0.00281757,16719.86,"November 17, 22",-2.81757e-05
2022-11-16,16646.58,16742.3,16396.0,16680.47,16669.439453,33925512989,33925512989,33.89,0.20359,16604.62,"November 16, 22",0.0020359
2022-11-15,16879.37,17002.0,16347.0,16645.24,16884.613281,36599436183,36599436183,-234.13,-1.39,16638.02,"November 15, 22",-0.0139
2022-11-14,16588.41,17132.0,16502.85,16877.93,16618.199219,49630243054,49630243054,289.52,1.75,16834.79,"November 14, 22",0.0175
2022-11-13,16298.73,17200.0,15790.25,16590.73,16353.365234,27209183682,27209183682,292.0,1.79,16428.86,"November 13, 22",0.0179
2022-11-12,16783.32,16956.0,16214.95,16301.39,16799.185547,29717699419,29717699419,-481.93,-2.87,16567.2,"November 12, 22",-0.0287
2022-11-11,17016.26,17106.0,16595.25,16820.0,17034.292969,55871616488,55871616488,-196.26,-1.15,16821.53,"November 11, 22",-0.0115
2022-11-10,17584.0,17671.0,16336.05,17047.0,17586.771484,83202283721,83202283721,-537.0,-3.05,16996.72,"November 10, 22",-0.0305
2022-11-09,15894.77,18156.0,15720.0,17553.56,15880.780273,102905151606,102905151606,1658.79,10.44,16962.38,"November 09, 22",0.1044
2022-11-08,18546.07,18600.0,15512.0,15870.27,18541.271484,118992465607,118992465607,-2675.8,-14.43,17091.29,"November 08, 22",-0.1443
2022-11-07,20592.0,20712.0,16950.0,18550.25,20602.816406,53510852236,53510852236,-2041.75,-9.92,19205.48,"November 07, 22",-0.0992
2022-11-06,20908.98,21083.0,20394.34,20592.94,20926.486328,35082693210,35082693210,-316.04,-1.51,20748.68,"November 06, 22",-0.0151
2022-11-05,21300.45,21378.0,20886.26,20909.17,21282.691406,37846047609,37846047609,-391.28,-1.84,21190.41,"November 05, 22",-0.0184
2022-11-04,21149.03,21478.8,21082.54,21300.45,21147.230469,64072727950,64072727950,151.42,0.71597,21333.37,"November 04, 22",0.0071597
2022-11-03,20208.89,21333.3,20181.61,21149.04,20209.988281,43228750179,43228750179,940.15,4.65,20820.22,"November 03, 22",0.0465
2022-11-02,20151.29,20404.0,20032.02,20206.88,20159.503906,55552169483,55552169483,55.59,0.27586,20240.88,"November 02, 22",0.0027586
2022-11-01,20480.34,20864.3,20059.53,20151.4,20485.273438,39819303159,39819303159,-328.94,-1.61,20428.91,"November 01, 22",-0.0161
2022-10-31,20489.55,20699.0,20326.55,20486.5,20495.773438,45668466815,45668466815,-3.05,-0.01488564,20484.34,"October 31, 22",-0.0001488564
2022-10-30,20629.21,20860.0,20237.0,20489.93,20635.603516,31486345556,31486345556,-139.28,-0.67516,20501.87,"October 30, 22",-0.0067516
2022-10-29,20821.41,20950.0,20523.92,20630.68,20818.476563,40369840645,40369840645,-190.73,-0.91603,20719.85,"October 29, 22",-0.0091603
2022-10-28,20596.52,21091.0,20561.2,20823.53,20595.351563,43994715910,43994715910,227.01,1.1,20820.29,"October 28, 22",0.011
2022-10-27,20295.77,20767.0,20000.0,20597.91,20285.835938,49625110402,49625110402,302.14,1.49,20382.47,"October 27, 22",0.0149
2022-10-26,20775.39,20892.0,20150.1,20296.97,20770.441406,58895950537,58895950537,-478.42,-2.3,20590.94,"October 26, 22",-0.023
2022-10-25,20086.27,21022.81,20055.85,20790.0,20095.857422,47761524910,47761524910,703.73,3.5,20610.81,"October 25, 22",0.035
2022-10-24,19330.6,20420.88,19230.4,20086.28,19345.572266,30202235805,30202235805,755.68,3.91,19866.57,"October 24, 22",0.0391
2022-10-23,19572.2,19615.0,19158.2,19330.44,19567.007813,22128794335,22128794335,-241.76,-1.24,19357.86,"October 23, 22",-0.0124
2022-10-22,19209.09,19707.0,19070.92,19572.43,19208.189453,16104440957,16104440957,363.34,1.89,19414.24,"October 22, 22",0.0189
2022-10-21,19164.92,19278.0,19110.46,19209.1,19172.46875,32459287866,32459287866,44.18,0.23053,19186.39,"October 21, 22",0.0023053
2022-10-20,19055.0,19260.0,18657.1,19166.45,19053.740234,24493974420,24493974420,111.45,0.58489,19031.36,"October 20, 22",0.0058489
2022-10-19,19123.77,19355.0,18900.0,19042.48,19139.535156,22425387184,22425387184,-81.29,-0.42507,19122.7,"October 19, 22",-0.0042507
2022-10-18,19328.75,19361.0,19062.1,19124.18,19334.416016,30580012344,30580012344,-204.57,-1.06,19199.55,"October 18, 22",-0.0106
2022-10-17,19557.0,19709.0,19091.77,19328.75,19550.757813,27472552998,27472552998,-228.25,-1.17,19455.82,"October 17, 22",-0.0117
2022-10-16,19261.61,19684.0,19154.72,19550.39,19268.09375,17988916650,17988916650,288.78,1.5,19459.0,"October 16, 22",0.015
2022-10-15,19073.0,19428.0,19065.23,19267.0,19067.634766,16192235532,16192235532,194.0,1.02,19209.11,"October 15, 22",0.0102
2022-10-14,19179.15,19229.12,18983.0,19069.6,19185.65625,38452356727,38452356727,-109.55,-0.57119,19130.23,"October 14, 22",-0.0057119
2022-10-13,19375.12,19954.14,19076.83,19178.0,19382.904297,44219840004,44219840004,-197.12,-1.02,19540.26,"October 13, 22",-0.0102
2022-10-12,19152.64,19515.0,18131.0,19378.65,19157.445313,24950173846,24950173846,226.01,1.18,18821.25,"October 12, 22",0.0118
2022-10-11,19058.9,19240.3,18937.3,19155.92,19051.417969,28711532910,28711532910,97.02,0.50905,19108.21,"October 11, 22",0.0050905
2022-10-10,19130.33,19265.69,18855.19,19058.11,19141.484375,27425022774,27425022774,-72.22,-0.37752,19058.87,"October 10, 22",-0.0037752
2022-10-09,19442.7,19528.04,19000.0,19132.83,19446.425781,16837262532,16837262532,-309.87,-1.59,19295.72,"October 09, 22",-0.0159
2022-10-08,19420.0,19563.28,19321.0,19443.5,19416.568359,16437423167,16437423167,23.5,0.12101,19454.27,"October 08, 22",0.0012101
2022-10-07,19531.08,19628.78,19249.7,19419.6,19546.849609,29227315390,29227315390,-111.48,-0.57078,19472.06,"October 07, 22",-0.0057078
2022-10-06,19955.8,20065.26,19325.0,19532.92,19955.443359,34711412966,34711412966,-422.88,-2.12,19734.07,"October 06, 22",-0.0212
2022-10-05,20162.15,20455.79,19855.19,19965.64,20160.716797,33223790572,33223790572,-196.51,-0.97465,20131.5,"October 05, 22",-0.0097465
2022-10-04,20345.27,20371.15,19750.0,20161.62,20336.84375,35887278685,35887278685,-183.65,-0.90267,20087.87,"October 04, 22",-0.0090267
2022-10-03,19632.43,20543.0,19495.32,20345.19,19623.580078,30484729489,30484729489,712.76,3.63,20021.37,"October 03, 22",0.0363
2022-10-02,19059.71,19717.67,18958.29,19633.46,19044.107422,20765955327,20765955327,573.75,3.01,19324.99,"October 02, 22",0.0301
2022-10-01,19315.26,19398.94,18923.81,19059.17,19312.095703,18719537670,18719537670,-256.09,-1.33,19159.79,"October 01, 22",-0.0133
2022-09-30,19425.1,19486.43,19157.0,19315.27,19431.789063,43975248085,43975248085,-109.83,-0.5654,19320.61,"September 30, 22",-0.005654
2022-09-29,19589.0,20182.72,19150.0,19425.2,19573.050781,41037843771,41037843771,-163.8,-0.83618,19569.55,"September 29, 22",-0.0083618
2022-09-28,19413.24,19652.0,18845.3,19594.94,19426.720703,53071298734,53071298734,181.7,0.93596,19335.28,"September 28, 22",0.0093596
2022-09-27,19079.28,19791.0,18478.0,19400.0,19110.546875,58571439619,58571439619,320.72,1.68,19089.15,"September 27, 22",0.0168
2022-09-26,19226.94,20385.0,18821.55,19077.57,19222.671875,44148798321,44148798321,-149.37,-0.77688,19793.16,"September 26, 22",-0.0077688
2022-09-25,18806.29,19333.0,18681.02,19228.0,18802.097656,23359966112,23359966112,421.71,2.24,18986.03,"September 25, 22",0.0224
2022-09-24,18928.2,19188.0,18619.88,18808.61,18937.011719,26149643168,26149643168,-119.59,-0.63181,18923.95,"September 24, 22",-0.0063181
2022-09-23,19283.44,19315.0,18805.1,18923.19,19297.638672,38896078052,38896078052,-360.25,-1.87,19071.72,"September 23, 22",-0.0187
2022-09-22,19399.93,19512.0,18529.0,19286.01,19413.550781,41135767926,41135767926,-113.92,-0.58722,18973.14,"September 22, 22",-0.0058722
2022-09-21,18473.0,19524.0,18358.63,19401.24,18547.400391,46363793975,46363793975,928.24,5.02,19024.34,"September 21, 22",0.0502
2022-09-20,18875.84,19981.0,18138.4,18465.08,18890.789063,36791346508,36791346508,-410.76,-2.18,19044.92,"September 20, 22",-0.0218
2022-09-19,19538.28,19638.46,18722.0,18876.91,19544.128906,40177002624,40177002624,-661.37,-3.38,19142.43,"September 19, 22",-0.0338
2022-09-18,19417.64,19694.0,18223.9,19540.37,19419.505859,31254779144,31254779144,122.73,0.63205,18959.48,"September 18, 22",0.0063205
2022-09-17,20114.1,20125.0,19335.57,19417.64,20127.576172,24957448100,24957448100,-696.46,-3.46,19719.36,"September 17, 22",-0.0346
2022-09-16,19800.26,20212.0,19748.89,20113.37,19772.583984,30123362273,30123362273,313.11,1.58,19973.33,"September 16, 22",0.0158
2022-09-15,19703.65,19894.0,19305.0,19801.04,19701.210938,36389011503,36389011503,97.39,0.49427,19664.74,"September 15, 22",0.0049427
2022-09-14,20227.71,20336.42,19500.0,19703.67,20241.089844,37872380889,37872380889,-524.04,-2.59,19961.48,"September 14, 22",-0.0259
2022-09-13,20168.55,20545.0,19619.5,20227.73,20296.707031,51091116622,51091116622,59.18,0.29343,20178.01,"September 13, 22",0.0029343
2022-09-12,22405.74,22800.0,19855.0,20174.78,22370.449219,50212088965,50212088965,-2230.96,-9.96,21395.13,"September 12, 22",-0.0996
2022-09-11,21829.33,22490.05,21553.0,22402.71,21769.255859,34493951963,34493951963,573.38,2.63,22145.39,"September 11, 22",0.0263
2022-09-10,21656.03,21865.66,21356.37,21831.72,21680.539063,36913738894,36913738894,175.69,0.81128,21617.11,"September 10, 22",0.0081128
2022-09-09,21366.61,21815.15,21121.6,21651.52,21381.152344,48469528171,48469528171,284.91,1.33,21433.91,"September 09, 22",0.0133
2022-09-08,19322.56,21616.21,19294.49,21365.82,19329.833984,32194477850,32194477850,2043.26,10.57,20807.02,"September 08, 22",0.1057
2022-09-07,19286.0,19460.7,19014.43,19321.08,19290.324219,35239757134,35239757134,35.08,0.18189,19231.43,"September 07, 22",0.0018189
2022-09-06,18794.0,19466.09,18527.0,19293.52,18837.667969,43403978910,43403978910,499.52,2.66,18920.11,"September 06, 22",0.0266
2022-09-05,19794.59,20183.0,18663.25,18794.0,19812.371094,28813460025,28813460025,-1000.59,-5.05,19478.3,"September 05, 22",-0.0505
2022-09-04,20003.85,20060.0,19633.11,19794.58,19986.712891,25245861652,25245861652,-209.27,-1.05,19795.92,"September 04, 22",-0.0105
2022-09-03,19833.58,20039.0,19588.27,20004.73,19832.087891,23613051457,23613051457,171.15,0.86293,19818.4,"September 03, 22",0.0086293
2022-09-02,19953.4,20063.72915111,19646.41290961,19835.46,19969.771484,29123998928,29123998928,-117.94,-0.59108,19831.39,"September 02, 22",-0.0059108
2022-09-01,20132.67,20444.0,19755.0,19953.74,20127.140625,30182031010,30182031010,-178.93,-0.88875,20111.37,"September 01, 22",-0.0088875
2022-08-31,20049.4,20212.0,19560.0,20133.65,20049.763672,33225232872,33225232872,84.25,0.42021,19933.15,"August 31, 22",0.0042021
2022-08-30,19814.2,20495.0,19799.97,20048.26,19796.808594,34483360283,34483360283,234.06,1.18,20200.05,"August 30, 22",0.0118
2022-08-29,20290.6,20589.0,19540.14,19813.17,20297.994141,32637854078,32637854078,-477.43,-2.35,20068.81,"August 29, 22",-0.0235
2022-08-28,19539.8,20427.19,19539.7,20286.14,19616.814453,24366810591,24366810591,746.34,3.82,19999.95,"August 28, 22",0.0382
2022-08-27,20035.27,20169.0,19513.74,19554.03,20041.738281,30116729776,30116729776,-481.24,-2.4,19917.33,"August 27, 22",-0.024
2022-08-26,20241.9,20389.14,19773.0,20036.69,20260.019531,42326789564,42326789564,-205.21,-1.01,20094.53,"August 26, 22",-0.0101
2022-08-25,21561.49,21878.05,20097.5,20240.68,21600.904297,31028679593,31028679593,-1320.81,-6.13,21104.51,"August 25, 22",-0.0613
2022-08-24,21367.13,21818.32,21307.32,21561.86,21395.019531,31962253368,31962253368,194.73,0.91135,21612.47,"August 24, 22",0.0091135
2022-08-23,21526.22,21930.0,21147.41,21367.12,21528.087891,31878280659,31878280659,-159.1,-0.7391,21498.51,"August 23, 22",-0.007391
2022-08-22,21396.0,21685.0,20889.69,21528.34,21398.908203,31666498758,31666498758,132.34,0.61853,21407.01,"August 22, 22",0.0061853
2022-08-21,21514.45,21540.0,20889.69,21398.25,21534.121094,23102307723,23102307723,-116.2,-0.5401,21230.89,"August 21, 22",-0.005401
2022-08-20,21139.23,21812.8,21062.9,21518.62,21166.060547,27595671000,27595671000,379.39,1.79,21398.5,"August 20, 22",0.0179
2022-08-19,20834.94,21372.93,20760.93,21138.57,20877.552734,40509610260,40509610260,303.63,1.46,21134.65,"August 19, 22",0.0146
2022-08-18,23194.0,23206.76,20782.39,20834.94,23212.738281,23747613147,23747613147,-2359.06,-10.17,21666.39,"August 18, 22",-0.1017
2022-08-17,23344.42,23600.0,23106.4,23189.46,23335.998047,30931623076,30931623076,-154.96,-0.6638,23396.64,"August 17, 22",-0.006638
2022-08-16,23857.89,24448.49,23170.0,23332.48537268,23883.291016,27753685646,27753685646,-525.40463,-2.2,23677.25,"August 16, 22",-0.022
2022-08-15,24099.74,24253.98,23668.0,23857.93,24136.972656,35123501685,35123501685,-241.81,-1.0,23938.33,"August 15, 22",-0.01
2022-08-14,24303.0,25214.57,23758.0,24097.82,24319.333984,22994133555,22994133555,-205.18,-0.84426,24304.1,"August 14, 22",-0.0084426
2022-08-13,24458.21,25068.0,24143.0,24316.71,24424.068359,22987346289,22987346289,-141.5,-0.57854,24625.48,"August 13, 22",-0.0057854
2022-08-12,24417.16,24900.0,24284.0,24456.49,24402.818359,27265804688,27265804688,39.33,0.16108,24555.27,"August 12, 22",0.0016108
2022-08-11,23944.85,24472.4,23600.0,24415.17,23957.529297,37127036580,37127036580,470.32,1.96,24006.31,"August 11, 22",0.0196
2022-08-10,23954.0,24929.99,23861.0,23944.86,23947.642578,32837431722,32837431722,-9.14,-0.03815647,24424.14,"August 10, 22",-0.0003815647
2022-08-09,23158.32,24227.0,22650.0,23962.18,23164.318359,23555719219,23555719219,803.86,3.47,23581.37,"August 09, 22",0.0347
2022-08-08,23815.68,23929.35,22871.66,23158.27,23809.486328,28575544847,28575544847,-657.41,-2.76,23340.87,"August 08, 22",-0.0276
2022-08-07,23180.26,24285.3,23158.32,23815.65,23175.890625,15886817043,15886817043,635.39,2.74,23894.83,"August 07, 22",0.0274
2022-08-06,22929.97521111,23435.0,22836.0,23177.39,22961.279297,15978259885,15978259885,247.41479,1.08,23113.42,"August 06, 22",0.0108
2022-08-05,23312.0,23357.19,22898.0,22960.92,23289.314453,28881249043,28881249043,-351.08,-1.51,23175.07,"August 05, 22",-0.0151
2022-08-04,22624.44,23479.0,22589.83,23312.0,22630.957031,25120229769,25120229769,687.56,3.04,23102.03,"August 04, 22",0.0304
2022-08-03,22813.21307165,23234.29,22390.0,22623.94,22846.507813,26288169966,26288169966,-189.27307,-0.82966,22830.64,"August 03, 22",-0.0082966
2022-08-02,22994.78,23650.96,22680.0,22825.0,22978.117188,28389250717,28389250717,-169.78,-0.73834,23224.06,"August 02, 22",-0.0073834
